,season,week,pollster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
5145,2018,16,tom-bragg,duke,gonzaga,virginia,kentucky,tennessee,nevada,marquette,michigan,kansas,texas-tech,houston,north-carolina,lsu,michigan-state,florida-state,villanova,iowa-state,virginia-tech,iowa,maryland,louisville,kansas-state,purdue,cincinnati,buffalo
5146,2018,17,tom-bragg,virginia,gonzaga,kentucky,duke,texas-tech,marquette,north-carolina,michigan-state,houston,lsu,tennessee,nevada,michigan,kansas-state,kansas,maryland,florida-state,virginia-tech,purdue,cincinnati,iowa,iowa-state,villanova,buffalo,wofford
5147,2018,18,tom-bragg,virginia,gonzaga,north-carolina,tennessee,kentucky,duke,texas-tech,lsu,michigan-state,marquette,michigan,kansas,houston,virginia-tech,purdue,nevada,villanova,kansas-state,florida-state,maryland,cincinnati,buffalo,wofford,washington,auburn
5148,2018,19,tom-bragg,duke,north-carolina,virginia,michigan-state,tennessee,gonzaga,kentucky,michigan,houston,texas-tech,lsu,florida-state,kansas-state,villanova,auburn,kansas,virginia-tech,buffalo,wofford,iowa-state,cincinnati,nevada,wisconsin,purdue,new-mexico-state
5149,2018,1,lauren-brownlow,virginia,kansas,gonzaga,duke,kentucky,north-carolina,tennessee,villanova,nevada,auburn,michigan,kansas-state,tcu,mississippi-state,virginia-tech,clemson,florida-state,michigan-state,west-virginia,oregon,lsu,syracuse,cincinnati,ucla,purdue
5150,2018,2,lauren-brownlow,virginia,kansas,duke,gonzaga,north-carolina,tennessee,villanova,auburn,nevada,florida-state,kansas-state,mississippi-state,michigan,tcu,clemson,kentucky,virginia-tech,oregon,syracuse,purdue,lsu,michigan-state,ucla,west-virginia,iowa-state
5151,2018,3,lauren-brownlow,virginia,duke,kansas,gonzaga,north-carolina,tennessee,nevada,michigan,auburn,florida-state,kansas-state,virginia-tech,mississippi-state,clemson,tcu,kentucky,lsu,michigan-state,ucla,iowa,oregon,wisconsin,iowa-state,buffalo,villanova
5152,2018,4,lauren-brownlow,kansas,gonzaga,virginia,duke,nevada,michigan,tennessee,north-carolina,auburn,michigan-state,kansas-state,virginia-tech,florida-state,kentucky,iowa,oregon,buffalo,mississippi-state,texas-tech,ohio-state,texas,creighton,clemson,villanova,wisconsin
5153,2018,5,lauren-brownlow,kansas,gonzaga,virginia,duke,michigan,nevada,tennessee,auburn,wisconsin,florida-state,texas-tech,kentucky,north-carolina,michigan-state,buffalo,mississippi-state,kansas-state,arizona-state,virginia-tech,villanova,nebraska,iowa,ohio-state,maryland,north-carolina-state
5154,2018,6,lauren-brownlow,kansas,tennessee,virginia,gonzaga,duke,michigan,nevada,auburn,florida-state,texas-tech,north-carolina,michigan-state,mississippi-state,buffalo,wisconsin,virginia-tech,kentucky,villanova,ohio-state,arizona-state,north-carolina-state,furman,cincinnati,oklahoma,houston
5155,2018,7,lauren-brownlow,kansas,tennessee,virginia,michigan,duke,nevada,north-carolina,gonzaga,auburn,michigan-state,florida-state,mississippi-state,texas-tech,buffalo,virginia-tech,wisconsin,kentucky,ohio-state,north-carolina-state,arizona-state,marquette,houston,furman,oklahoma,nebraska
5156,2018,8,lauren-brownlow,tennessee,virginia,michigan,duke,nevada,kansas,gonzaga,michigan-state,florida-state,arizona-state,kentucky,north-carolina,mississippi-state,auburn,north-carolina-state,virginia-tech,wisconsin,texas-tech,marquette,ohio-state,buffalo,oklahoma,houston,nebraska,st.-john's
5157,2018,9,lauren-brownlow,tennessee,virginia,michigan,duke,nevada,kansas,gonzaga,michigan-state,florida-state,kentucky,north-carolina,mississippi-state,north-carolina-state,auburn,virginia-tech,texas-tech,marquette,ohio-state,arizona-state,buffalo,oklahoma,houston,nebraska,wisconsin,indiana
5158,2018,10,lauren-brownlow,virginia,michigan,duke,tennessee,gonzaga,michigan-state,virginia-tech,texas-tech,nevada,kansas,north-carolina,north-carolina-state,auburn,florida-state,kentucky,mississippi-state,iowa-state,buffalo,houston,st.-john's,marquette,oklahoma,tcu,ohio-state,maryland
5159,2018,11,lauren-brownlow,virginia,duke,michigan,tennessee,gonzaga,michigan-state,texas-tech,virginia-tech,nevada,kansas,auburn,kentucky,north-carolina-state,florida-state,buffalo,marquette,north-carolina,maryland,ole-miss,oklahoma,villanova,louisville,houston,mississippi-state,iowa
5160,2018,12,lauren-brownlow,duke,virginia,tennessee,gonzaga,michigan-state,michigan,nevada,kentucky,marquette,north-carolina,buffalo,virginia-tech,texas-tech,auburn,kansas,maryland,oklahoma,villanova,north-carolina-state,louisville,houston,mississippi-state,iowa,florida-state,ole-miss
5161,2018,13,lauren-brownlow,duke,virginia,tennessee,gonzaga,michigan,michigan-state,nevada,kentucky,north-carolina,marquette,villanova,louisville,buffalo,houston,virginia-tech,texas-tech,kansas,iowa-state,lsu,purdue,maryland,oklahoma,north-carolina-state,florida-state,auburn
5162,2018,14,lauren-brownlow,duke,tennessee,virginia,gonzaga,nevada,kentucky,north-carolina,marquette,villanova,michigan,michigan-state,virginia-tech,houston,purdue,iowa-state,louisville,buffalo,kansas,texas-tech,auburn,wisconsin,lsu,florida-state,iowa,maryland
5163,2018,15,lauren-brownlow,duke,tennessee,virginia,gonzaga,nevada,kentucky,michigan,north-carolina,michigan-state,houston,purdue,marquette,villanova,texas-tech,florida-state,lsu,buffalo,louisville,iowa,kansas,iowa-state,virginia-tech,maryland,kansas-state,wofford
5164,2018,16,lauren-brownlow,duke,virginia,gonzaga,kentucky,tennessee,nevada,michigan-state,michigan,north-carolina,houston,marquette,florida-state,texas-tech,lsu,kansas,purdue,iowa,villanova,iowa-state,louisville,virginia-tech,buffalo,maryland,wofford,cincinnati
5165,2018,17,lauren-brownlow,virginia,gonzaga,duke,kentucky,north-carolina,nevada,michigan-state,tennessee,houston,marquette,texas-tech,michigan,purdue,lsu,florida-state,maryland,kansas-state,iowa,kansas,wisconsin,buffalo,virginia-tech,wofford,cincinnati,washington
5166,2018,18,lauren-brownlow,virginia,gonzaga,duke,kentucky,north-carolina,tennessee,michigan-state,michigan,texas-tech,purdue,houston,lsu,florida-state,virginia-tech,nevada,kansas,marquette,buffalo,maryland,kansas-state,villanova,wofford,cincinnati,wisconsin,mississippi-state
5167,2018,19,lauren-brownlow,duke,north-carolina,virginia,gonzaga,michigan-state,kentucky,tennessee,lsu,texas-tech,michigan,houston,florida-state,virginia-tech,buffalo,auburn,purdue,kansas,wofford,kansas-state,utah-state,nevada,cincinnati,villanova,maryland,wisconsin
5168,2018,1,jeff-call,kansas,gonzaga,kentucky,villanova,duke,nevada,virginia,north-carolina,tennessee,michigan-state,auburn,virginia-tech,kansas-state,oregon,west-virginia,tcu,syracuse,mississippi-state,florida-state,lsu,michigan,clemson,marquette,ucla,north-carolina-state
5169,2018,2,jeff-call,duke,kansas,gonzaga,tennessee,nevada,virginia,villanova,north-carolina,auburn,kentucky,michigan-state,kansas-state,virginia-tech,mississippi-state,florida-state,oregon,lsu,ucla,michigan,tcu,syracuse,maryland,indiana,clemson,purdue
5170,2018,3,jeff-call,duke,kansas,gonzaga,virginia,tennessee,nevada,north-carolina,auburn,kentucky,kansas-state,florida-state,michigan-state,virginia-tech,mississippi-state,michigan,oregon,villanova,clemson,ucla,tcu,purdue,lsu,syracuse,buffalo,nebraska
5171,2018,4,jeff-call,gonzaga,kansas,duke,tennessee,nevada,virginia,michigan,kentucky,auburn,michigan-state,texas,kansas-state,virginia-tech,north-carolina,florida-state,ohio-state,lsu,maryland,purdue,oregon,villanova,iowa,wisconsin,arizona-state,houston
5172,2018,5,jeff-call,gonzaga,kansas,duke,nevada,michigan,virginia,auburn,tennessee,kentucky,wisconsin,texas-tech,north-carolina,iowa,florida-state,kansas-state,michigan-state,ohio-state,purdue,buffalo,villanova,virginia-tech,arizona-state,mississippi-state,houston,texas
5173,2018,6,jeff-call,kansas,virginia,duke,michigan,tennessee,gonzaga,nevada,auburn,michigan-state,florida-state,texas-tech,north-carolina,virginia-tech,buffalo,ohio-state,villanova,mississippi-state,cincinnati,marquette,indiana,wisconsin,iowa,arizona-state,houston,st.-john's
5174,2018,7,jeff-call,kansas,duke,tennessee,michigan,virginia,nevada,gonzaga,auburn,michigan-state,north-carolina,texas-tech,florida-state,virginia-tech,villanova,buffalo,ohio-state,mississippi-state,marquette,wisconsin,furman,indiana,iowa,arizona-state,houston,kentucky
5175,2018,8,jeff-call,duke,tennessee,michigan,kansas,virginia,nevada,gonzaga,texas-tech,michigan-state,florida-state,virginia-tech,auburn,arizona-state,north-carolina,villanova,marquette,ohio-state,wisconsin,kentucky,mississippi-state,indiana,iowa,buffalo,north-carolina-state,furman
5176,2018,9,jeff-call,duke,tennessee,michigan,kansas,virginia,nevada,gonzaga,texas-tech,michigan-state,florida-state,virginia-tech,auburn,north-carolina,villanova,marquette,ohio-state,mississippi-state,kentucky,houston,north-carolina-state,wisconsin,indiana,iowa,buffalo,arizona-state
5177,2018,10,jeff-call,duke,tennessee,michigan,virginia,gonzaga,texas-tech,michigan-state,virginia-tech,kansas,nevada,auburn,north-carolina,florida-state,north-carolina-state,mississippi-state,houston,villanova,kentucky,ohio-state,buffalo,marquette,indiana,iowa,oklahoma,wisconsin
5178,2018,11,jeff-call,duke,tennessee,michigan,virginia,gonzaga,texas-tech,michigan-state,virginia-tech,kansas,nevada,florida-state,north-carolina,north-carolina-state,kentucky,villanova,marquette,ole-miss,buffalo,auburn,mississippi-state,houston,iowa,oklahoma,indiana,washington
5179,2018,12,jeff-call,tennessee,duke,michigan,virginia,gonzaga,michigan-state,virginia-tech,nevada,kansas,north-carolina,kentucky,marquette,maryland,texas-tech,villanova,buffalo,north-carolina-state,mississippi-state,auburn,iowa-state,iowa,ole-miss,florida-state,louisville,lsu
5180,2018,13,jeff-call,tennessee,duke,virginia,michigan,gonzaga,michigan-state,nevada,kentucky,kansas,north-carolina,virginia-tech,marquette,houston,villanova,buffalo,louisville,north-carolina-state,maryland,mississippi-state,iowa-state,lsu,ole-miss,texas-tech,purdue,cincinnati
5181,2018,14,jeff-call,tennessee,duke,virginia,gonzaga,michigan,michigan-state,nevada,kentucky,north-carolina,marquette,virginia-tech,kansas,houston,villanova,purdue,louisville,iowa-state,wisconsin,texas-tech,buffalo,maryland,cincinnati,mississippi-state,iowa,kansas-state
5182,2018,15,jeff-call,tennessee,duke,gonzaga,virginia,michigan,kentucky,nevada,north-carolina,houston,michigan-state,purdue,marquette,kansas,villanova,kansas-state,texas-tech,wisconsin,florida-state,louisville,lsu,virginia-tech,buffalo,cincinnati,iowa,maryland
5183,2018,16,jeff-call,duke,gonzaga,virginia,tennessee,kentucky,michigan,nevada,houston,michigan-state,north-carolina,marquette,kansas,purdue,villanova,texas-tech,florida-state,louisville,lsu,kansas-state,maryland,iowa,virginia-tech,iowa-state,cincinnati,buffalo
5184,2018,17,jeff-call,gonzaga,duke,virginia,kentucky,north-carolina,houston,michigan-state,michigan,tennessee,marquette,purdue,texas-tech,nevada,lsu,florida-state,kansas,kansas-state,maryland,wisconsin,cincinnati,virginia-tech,louisville,iowa,buffalo,wofford
5185,2018,18,jeff-call,gonzaga,virginia,north-carolina,duke,kentucky,tennessee,michigan,purdue,texas-tech,lsu,houston,michigan-state,florida-state,kansas,marquette,kansas-state,cincinnati,virginia-tech,nevada,buffalo,wofford,wisconsin,maryland,ucf,utah-state
5186,2018,19,jeff-call,duke,virginia,north-carolina,gonzaga,michigan-state,tennessee,kentucky,michigan,texas-tech,purdue,houston,lsu,florida-state,buffalo,kansas-state,wofford,iowa-state,auburn,kansas,virginia-tech,villanova,cincinnati,marquette,utah-state,nevada
5187,2018,1,jerry-carino,kansas,gonzaga,tennessee,virginia,duke,nevada,north-carolina,kentucky,michigan-state,villanova,kansas-state,auburn,mississippi-state,florida-state,clemson,oregon,west-virginia,tcu,michigan,virginia-tech,syracuse,loyola,nebraska,marquette,ucf
5188,2018,2,jerry-carino,duke,kansas,gonzaga,virginia,tennessee,nevada,north-carolina,villanova,michigan-state,auburn,kentucky,kansas-state,oregon,virginia-tech,syracuse,florida-state,mississippi-state,clemson,michigan,tcu,nebraska,marquette,buffalo,ucla,purdue
5189,2018,3,jerry-carino,duke,kansas,gonzaga,virginia,tennessee,nevada,north-carolina,michigan,auburn,kentucky,michigan-state,kansas-state,florida-state,virginia-tech,mississippi-state,clemson,ucla,tcu,nebraska,buffalo,iowa,oregon,purdue,st.-john's,lsu
5190,2018,4,jerry-carino,gonzaga,kansas,duke,virginia,tennessee,nevada,michigan,auburn,kentucky,michigan-state,north-carolina,kansas-state,virginia-tech,texas-tech,texas,iowa,florida-state,oregon,buffalo,st.-john's,maryland,villanova,ohio-state,purdue,wisconsin
5191,2018,5,jerry-carino,gonzaga,kansas,duke,virginia,michigan,nevada,tennessee,auburn,kentucky,michigan-state,north-carolina,florida-state,texas-tech,wisconsin,iowa,virginia-tech,buffalo,st.-john's,nebraska,kansas-state,maryland,villanova,arizona-state,mississippi-state,purdue
5192,2018,6,jerry-carino,kansas,virginia,michigan,tennessee,gonzaga,duke,nevada,auburn,michigan-state,florida-state,texas-tech,north-carolina,virginia-tech,buffalo,ohio-state,villanova,mississippi-state,cincinnati,st.-john's,indiana,marquette,wisconsin,iowa,arizona-state,furman
5193,2018,7,jerry-carino,kansas,duke,tennessee,michigan,virginia,nevada,north-carolina,gonzaga,auburn,michigan-state,florida-state,texas-tech,virginia-tech,buffalo,ohio-state,wisconsin,mississippi-state,arizona-state,st.-john's,indiana,marquette,iowa,houston,furman,nebraska
5194,2018,8,jerry-carino,duke,kansas,tennessee,michigan,virginia,nevada,gonzaga,michigan-state,florida-state,texas-tech,virginia-tech,arizona-state,ohio-state,auburn,marquette,north-carolina,wisconsin,mississippi-state,st.-john's,indiana,iowa,nebraska,oklahoma,north-carolina-state,kentucky
5195,2018,9,jerry-carino,duke,michigan,tennessee,virginia,kansas,nevada,gonzaga,michigan-state,florida-state,virginia-tech,texas-tech,auburn,ohio-state,north-carolina,marquette,mississippi-state,north-carolina-state,kentucky,buffalo,houston,indiana,oklahoma,nebraska,seton-hall,iowa
5196,2018,10,jerry-carino,duke,michigan,virginia,tennessee,michigan-state,gonzaga,kansas,virginia-tech,texas-tech,nevada,florida-state,auburn,north-carolina,mississippi-state,north-carolina-state,st.-john's,ohio-state,houston,kentucky,marquette,buffalo,indiana,iowa-state,oklahoma,tcu
5197,2018,11,jerry-carino,duke,michigan,virginia,tennessee,gonzaga,michigan-state,kansas,texas-tech,virginia-tech,nevada,florida-state,kentucky,buffalo,marquette,maryland,ole-miss,auburn,north-carolina,north-carolina-state,houston,oklahoma,villanova,indiana,louisville,tcu
5198,2018,12,jerry-carino,tennessee,duke,virginia,gonzaga,michigan,michigan-state,nevada,kentucky,virginia-tech,kansas,north-carolina,marquette,buffalo,maryland,auburn,houston,villanova,texas-tech,iowa,ole-miss,louisville,north-carolina-state,lsu,mississippi-state,murray-state
5199,2018,13,jerry-carino,tennessee,duke,virginia,gonzaga,michigan,michigan-state,nevada,kentucky,kansas,north-carolina,villanova,marquette,virginia-tech,houston,louisville,purdue,texas-tech,iowa-state,buffalo,lsu,north-carolina-state,mississippi-state,maryland,wisconsin,cincinnati
5200,2018,14,jerry-carino,tennessee,duke,virginia,gonzaga,kentucky,michigan,nevada,north-carolina,marquette,michigan-state,virginia-tech,villanova,houston,kansas,purdue,louisville,texas-tech,iowa-state,wisconsin,iowa,maryland,cincinnati,lsu,mississippi-state,buffalo
5201,2018,15,jerry-carino,tennessee,duke,virginia,gonzaga,kentucky,michigan,nevada,north-carolina,houston,marquette,villanova,michigan-state,purdue,texas-tech,kansas,louisville,iowa,lsu,wisconsin,florida-state,virginia-tech,kansas-state,iowa-state,buffalo,maryland
5202,2018,16,jerry-carino,duke,gonzaga,virginia,kentucky,tennessee,nevada,houston,north-carolina,michigan,marquette,michigan-state,kansas,texas-tech,lsu,florida-state,louisville,purdue,maryland,villanova,wisconsin,iowa,virginia-tech,iowa-state,kansas-state,buffalo
5203,2018,17,jerry-carino,gonzaga,duke,virginia,kentucky,north-carolina,michigan-state,michigan,houston,tennessee,marquette,texas-tech,purdue,nevada,lsu,kansas,florida-state,maryland,kansas-state,wisconsin,virginia-tech,iowa,buffalo,cincinnati,wofford,louisville
5204,2018,18,jerry-carino,gonzaga,virginia,north-carolina,duke,tennessee,kentucky,michigan,michigan-state,purdue,houston,texas-tech,lsu,kansas,virginia-tech,nevada,marquette,florida-state,kansas-state,buffalo,cincinnati,wofford,wisconsin,maryland,villanova,ucf
5205,2018,19,jerry-carino,duke,virginia,north-carolina,michigan-state,gonzaga,tennessee,kentucky,michigan,florida-state,texas-tech,lsu,houston,buffalo,auburn,purdue,nevada,kansas-state,wofford,cincinnati,villanova,virginia-tech,iowa-state,kansas,wisconsin,maryland
5206,2018,1,david-cloninger,kentucky,kansas,gonzaga,nevada,tennessee,duke,virginia,north-carolina,auburn,michigan-state,kansas-state,virginia-tech,west-virginia,villanova,florida-state,clemson,oregon,syracuse,mississippi-state,michigan,lsu,tcu,marquette,washington,loyola
5207,2018,2,david-cloninger,duke,kansas,gonzaga,nevada,tennessee,kentucky,virginia,north-carolina,auburn,kansas-state,michigan-state,virginia-tech,villanova,florida-state,clemson,west-virginia,oregon,syracuse,mississippi-state,michigan,lsu,tcu,marquette,ucla,indiana
5208,2018,3,david-cloninger,duke,kansas,gonzaga,nevada,tennessee,virginia,north-carolina,auburn,kentucky,michigan,virginia-tech,kansas-state,michigan-state,florida-state,clemson,mississippi-state,lsu,tcu,ucla,maryland,oregon,ohio-state,buffalo,wisconsin,furman
5209,2018,4,david-cloninger,gonzaga,kansas,duke,nevada,virginia,tennessee,kentucky,michigan,auburn,north-carolina,virginia-tech,kansas-state,michigan-state,maryland,ohio-state,florida-state,texas-tech,purdue,clemson,mississippi-state,iowa,oregon,buffalo,wisconsin,furman
