,index,Date,VH,Team,Final,ML,Probability,Week,Result,elton-alexander,tyson-alger,mark-berman,john-bohnenkamp,dave-borges,rick-bozich,kevin-brockway,lauren-brownlow,jp-butler,jason-butt,jerry-carino,david-cloninger,david-cobb,mark-cooper,graham-couch,richard-croome,gary-damato,chris-dachille,seth-davis,luke-decock,doug-doughty,john-feinstein,justin-ferguson,marcus-fuller,chris-goff,geoff-grammer,doug-haller,bob-holt,cecil-hurt,justin-jackson,joe-juliano,paul-klee,joey-knight,theo-lawson,andrew-lopez,kevin-lyttle,scott-mansch,dave-matter,matt-mccoy,brian-mcinnis,john-mcnamara,kevin-mcnamara,craig-meyer,sheldon-mickles,antonio-morales,chris-murray,jesse-newell,thuc-nhi-nguyen,jon-nyatawa,zach-osterman,tony-parks,bj-rains,joe-rexrode,scott-richey,jon-rothstein,shannon-ryan,lindsay-schnell,carlos-silva,terry-toohey,matt-vautour,dick-vitale,brant-wilkerson,jon-wilner,norm-wood,scott-wolf,scott-gleeson,ben-steele
1475,5156,202,V,rhode-island,81,-250,0.7142857142857143,13,W,21.0,24.0,19.0,22.0,14.0,24.0,21.0,24.0,22.0,21.0,20.0,22.0,15.0,24.0,25.0,21.0,21.0,19.0,20.0,25.0,,12.0,20.0,21.0,,,21.0,23.0,19.0,19.0,19.0,16.0,21.0,23.0,22.0,23.0,15.0,25.0,,19.0,21.0,24.0,19.0,20.0,21.0,22.0,,19.0,24.0,24.0,18.0,23.0,23.0,20.0,19.0,20.0,,21.0,21.0,19.0,21.0,18.0,16.0,18.0,24.0,21.0,
1476,5164,202,V,harvard,76,-110,0.5238095238095238,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,5171,202,H,oakland,73,-410,0.803921568627451,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,5185,202,H,buffalo,92,-600,0.8571428571428571,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,5186,203,V,duke,77,-750,0.8823529411764706,13,L,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,9.0,4.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,5.0,7.0,4.0,4.0,,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,,8.0,5.0,4.0,7.0,5.0,4.0,4.0,6.0,7.0,
1480,5188,203,V,oklahoma-state,84,600,0.14285714285714285,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,5189,203,H,kansas,79,-900,0.9,13,L,4.0,5.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,11.0,9.0,5.0,5.0,9.0,8.0,9.0,6.0,7.0,6.0,8.0,7.0,7.0,,7.0,6.0,7.0,8.0,10.0,8.0,4.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,4.0,9.0,6.0,6.0,11.0,7.0,8.0,8.0,8.0,9.0,5.0,8.0,10.0,4.0,8.0,,13.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,
1482,5190,203,V,notre-dame,58,145,0.40816326530612246,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,5194,203,V,ball-state,41,100,0.5,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,5198,203,V,cincinnati,65,-1100,0.9166666666666666,13,W,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,9.0,8.0,6.0,6.0,8.0,12.0,8.0,7.0,4.0,9.0,8.0,7.0,6.0,8.0,8.0,,8.0,9.0,9.0,5.0,5.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,9.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,9.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,,6.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,6.0,
1485,5201,203,H,butler,80,-1100,0.9166666666666666,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,5202,203,V,davidson,87,-300,0.75,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,5204,203,V,clemson,75,-150,0.6,13,W,19.0,20.0,18.0,20.0,20.0,17.0,19.0,17.0,17.0,24.0,18.0,20.0,23.0,19.0,24.0,22.0,22.0,,16.0,20.0,20.0,23.0,18.0,20.0,,19.0,15.0,20.0,20.0,25.0,25.0,17.0,19.0,20.0,23.0,19.0,19.0,15.0,15.0,18.0,17.0,13.0,16.0,21.0,19.0,17.0,23.0,18.0,16.0,18.0,20.0,20.0,25.0,21.0,24.0,18.0,,18.0,20.0,20.0,18.0,22.0,21.0,15.0,22.0,24.0,
1488,5206,203,V,dayton,82,-145,0.5918367346938775,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,5209,203,H,virginia-tech,75,-240,0.7058823529411765,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,5210,203,V,texas-tech,83,155,0.39215686274509803,13,W,10.0,9.0,10.0,10.0,19.0,9.0,10.0,10.0,9.0,8.0,10.0,8.0,12.0,11.0,6.0,10.0,10.0,13.0,18.0,10.0,11.0,10.0,15.0,10.0,,9.0,10.0,8.0,9.0,11.0,10.0,9.0,12.0,10.0,9.0,10.0,18.0,11.0,10.0,12.0,10.0,12.0,10.0,11.0,10.0,9.0,9.0,11.0,7.0,10.0,12.0,10.0,11.0,13.0,11.0,16.0,,9.0,10.0,15.0,10.0,13.0,12.0,13.0,11.0,12.0,
1491,5211,203,H,tcu,71,-185,0.6491228070175439,13,L,,22.0,,,,,,,,,,,,,23.0,,25.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,
1492,5216,203,V,kentucky,60,120,0.45454545454545453,13,L,,21.0,21.0,21.0,17.0,21.0,18.0,16.0,20.0,20.0,21.0,16.0,20.0,17.0,22.0,24.0,19.0,18.0,22.0,17.0,22.0,18.0,22.0,14.0,,23.0,23.0,18.0,23.0,17.0,21.0,22.0,20.0,17.0,20.0,15.0,21.0,20.0,17.0,21.0,22.0,20.0,23.0,22.0,24.0,20.0,24.0,24.0,22.0,22.0,22.0,21.0,17.0,24.0,22.0,24.0,,23.0,23.0,22.0,24.0,21.0,23.0,19.0,21.0,20.0,
1493,5217,203,H,missouri,69,-140,0.5833333333333334,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,5218,203,V,south-carolina,60,230,0.30303030303030304,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,5223,203,H,michigan,76,-1100,0.9166666666666666,13,W,,23.0,,,,,,,23.0,25.0,23.0,,25.0,,9.0,,24.0,,14.0,,,,25.0,,,20.0,24.0,25.0,,,,19.0,23.0,,,,,,25.0,,25.0,15.0,,,25.0,,25.0,21.0,,23.0,,24.0,,,,14.0,,,25.0,24.0,,,,,,25.0,
1496,5224,203,V,providence,77,220,0.3125,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,5230,203,V,arkansas,86,105,0.4878048780487805,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,5237,203,H,northern-iowa,66,-205,0.6721311475409836,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,5240,203,V,purdue,78,NL,0.5,13,W,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
1500,5244,203,V,towson,73,-190,0.6551724137931034,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,5248,203,V,kansas-state,51,230,0.30303030303030304,13,L,23.0,,,23.0,,,24.0,,,,24.0,,,22.0,16.0,,,15.0,,,,,,22.0,,,25.0,,,23.0,,24.0,,,,25.0,23.0,23.0,20.0,25.0,,,,,,,,,,,24.0,,22.0,,17.0,,,24.0,24.0,,,23.0,,,,16.0,
1502,5249,203,H,west-virginia,89,-280,0.7368421052631579,13,W,14.0,14.0,22.0,12.0,13.0,22.0,15.0,13.0,11.0,11.0,12.0,17.0,13.0,14.0,13.0,14.0,16.0,14.0,23.0,19.0,9.0,19.0,11.0,17.0,,14.0,12.0,19.0,17.0,18.0,14.0,18.0,22.0,18.0,12.0,16.0,11.0,21.0,18.0,10.0,13.0,14.0,13.0,12.0,16.0,13.0,11.0,23.0,15.0,15.0,16.0,12.0,18.0,15.0,20.0,21.0,,17.0,12.0,10.0,11.0,11.0,14.0,20.0,12.0,13.0,
1503,5250,203,V,florida-state,80,148,0.4032258064516129,13,W,,,25.0,,23.0,20.0,23.0,25.0,,,,23.0,,,,25.0,,,,23.0,17.0,24.0,,24.0,,,,,25.0,,,,24.0,,24.0,,25.0,,,,,,21.0,,,,19.0,,18.0,25.0,21.0,,,25.0,,25.0,,25.0,22.0,,25.0,24.0,,,,,
1504,5251,203,H,louisville,76,-175,0.6363636363636364,13,L,22.0,,,,,25.0,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,24.0,,,16.0,24.0,,,,,,,,,,,23.0,,,,,,,,,,,,,19.0,25.0,,,22.0,
1505,5252,203,V,virginia,59,-300,0.75,13,W,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,
1506,5253,203,H,syracuse,44,240,0.29411764705882354,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,5256,203,V,western-kentucky,63,-310,0.7560975609756098,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,5258,203,V,alabama,68,290,0.2564102564102564,13,W,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,5259,203,H,florida,50,-380,0.7916666666666666,13,L,25.0,25.0,20.0,,,23.0,,23.0,24.0,,,25.0,19.0,21.0,,20.0,,24.0,21.0,18.0,21.0,,21.0,25.0,,21.0,19.0,17.0,21.0,22.0,24.0,,25.0,,25.0,22.0,,19.0,21.0,,23.0,23.0,,25.0,22.0,24.0,17.0,22.0,25.0,,,,,,15.0,22.0,,,,,22.0,,,22.0,,19.0,
1510,5266,203,V,oregon,61,-125,0.5555555555555556,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,5274,203,V,michigan-state,63,-420,0.8076923076923077,13,W,5.0,6.0,9.0,5.0,6.0,7.0,4.0,9.0,4.0,5.0,4.0,5.0,5.0,7.0,7.0,4.0,4.0,5.0,7.0,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0,5.0,4.0,5.0,4.0,4.0,9.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,9.0,7.0,9.0,4.0,
1512,5277,203,H,penn-state,82,-430,0.8113207547169812,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,5279,203,H,tennessee,94,-600,0.8571428571428571,13,W,20.0,16.0,12.0,17.0,21.0,18.0,16.0,15.0,18.0,16.0,19.0,14.0,18.0,13.0,19.0,18.0,17.0,23.0,19.0,13.0,24.0,14.0,16.0,23.0,,12.0,22.0,13.0,16.0,15.0,18.0,21.0,15.0,21.0,17.0,12.0,24.0,16.0,24.0,,20.0,16.0,22.0,19.0,15.0,19.0,13.0,16.0,21.0,20.0,17.0,18.0,12.0,23.0,25.0,19.0,,19.0,18.0,18.0,15.0,,20.0,17.0,16.0,23.0,
1514,5280,203,V,georgia,57,140,0.4166666666666667,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,5284,203,V,harvard,76,-170,0.6296296296296297,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,5288,203,V,oklahoma,74,140,0.4166666666666667,13,L,15.0,11.0,13.0,13.0,11.0,16.0,17.0,14.0,10.0,13.0,11.0,10.0,8.0,10.0,10.0,11.0,13.0,12.0,12.0,15.0,19.0,21.0,12.0,13.0,,15.0,13.0,14.0,12.0,16.0,15.0,13.0,11.0,12.0,13.0,17.0,12.0,12.0,14.0,11.0,14.0,11.0,12.0,16.0,12.0,12.0,22.0,14.0,12.0,14.0,13.0,13.0,15.0,9.0,13.0,13.0,,14.0,13.0,13.0,13.0,14.0,10.0,12.0,10.0,11.0,
1517,5289,203,H,texas,79,-160,0.6153846153846154,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,5290,203,V,georgetown,91,850,0.10526315789473684,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,5291,203,H,xavier,96,-1500,0.9375,13,W,7.0,7.0,4.0,7.0,5.0,8.0,6.0,4.0,6.0,6.0,6.0,4.0,10.0,6.0,11.0,6.0,6.0,6.0,8.0,6.0,8.0,5.0,6.0,6.0,,10.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,10.0,9.0,4.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,,5.0,6.0,6.0,6.0,6.0,5.0,9.0,5.0,5.0,
1520,5294,203,V,st.-bonaventure,84,-185,0.6491228070175439,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,5314,203,V,nevada,76,-800,0.8888888888888888,13,W,,,24.0,24.0,25.0,,,,25.0,,,,,23.0,,,,25.0,24.0,,23.0,,23.0,,,25.0,,,24.0,,,25.0,,,,,,,,23.0,,,25.0,24.0,,25.0,,,,,23.0,25.0,,,,,,22.0,,,,,,25.0,23.0,,
1522,5321,203,H,baylor,81,-450,0.8181818181818182,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,5323,203,H,north-carolina,96,-6500,0.9848484848484849,13,W,17.0,18.0,23.0,18.0,,14.0,,19.0,19.0,18.0,22.0,24.0,17.0,25.0,17.0,17.0,20.0,22.0,15.0,21.0,18.0,,19.0,18.0,,18.0,14.0,22.0,22.0,20.0,17.0,14.0,16.0,19.0,18.0,18.0,13.0,13.0,19.0,20.0,15.0,18.0,18.0,18.0,17.0,16.0,14.0,17.0,19.0,16.0,,16.0,16.0,16.0,23.0,17.0,,16.0,19.0,17.0,19.0,,15.0,21.0,19.0,,
1524,5329,203,H,san-diego-state,81,-1600,0.9411764705882353,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,5330,203,V,unlv,91,250,0.2857142857142857,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,5331,203,H,boise-state,93,-310,0.7560975609756098,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,5332,203,V,valparaiso,59,210,0.3225806451612903,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,5335,203,H,auburn,93,-800,0.8888888888888888,13,W,18.0,15.0,11.0,11.0,10.0,11.0,11.0,8.0,16.0,12.0,16.0,19.0,11.0,9.0,15.0,13.0,15.0,21.0,10.0,9.0,13.0,13.0,10.0,12.0,,11.0,11.0,11.0,11.0,12.0,11.0,12.0,13.0,15.0,10.0,11.0,20.0,10.0,13.0,14.0,18.0,10.0,8.0,10.0,11.0,7.0,12.0,10.0,11.0,9.0,8.0,11.0,9.0,18.0,10.0,11.0,,15.0,11.0,11.0,12.0,17.0,19.0,10.0,15.0,18.0,
1529,5348,203,V,usc,79,100,0.5,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,5349,203,H,ucla,82,-120,0.5454545454545454,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,5353,203,H,gonzaga,68,-900,0.9,13,W,11.0,13.0,15.0,15.0,16.0,13.0,13.0,12.0,14.0,15.0,14.0,13.0,22.0,18.0,21.0,12.0,12.0,16.0,17.0,12.0,14.0,17.0,14.0,15.0,,13.0,18.0,15.0,14.0,13.0,12.0,11.0,10.0,13.0,15.0,14.0,22.0,18.0,11.0,17.0,11.0,17.0,15.0,14.0,14.0,15.0,8.0,12.0,17.0,12.0,14.0,15.0,21.0,12.0,18.0,12.0,,10.0,15.0,14.0,17.0,15.0,13.0,16.0,17.0,14.0,
1532,5356,203,V,arizona,75,-360,0.782608695652174,13,L,9.0,10.0,7.0,9.0,9.0,10.0,9.0,11.0,12.0,10.0,9.0,7.0,7.0,12.0,8.0,7.0,9.0,8.0,5.0,11.0,10.0,9.0,9.0,9.0,,6.0,8.0,10.0,10.0,8.0,9.0,10.0,9.0,9.0,11.0,9.0,9.0,9.0,9.0,8.0,9.0,6.0,11.0,9.0,9.0,10.0,15.0,7.0,10.0,11.0,10.0,9.0,10.0,7.0,9.0,9.0,,7.0,9.0,9.0,8.0,9.0,8.0,5.0,14.0,9.0,
1533,5378,203,V,belmont,83,-800,0.8888888888888888,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,5388,203,V,murray-state,66,-650,0.8666666666666667,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,5401,204,H,ohio-state,75,-1200,0.9230769230769231,13,W,16.0,19.0,16.0,19.0,18.0,15.0,20.0,20.0,21.0,17.0,17.0,21.0,16.0,16.0,14.0,19.0,18.0,17.0,11.0,14.0,16.0,15.0,17.0,19.0,,24.0,16.0,21.0,15.0,21.0,20.0,23.0,14.0,14.0,19.0,20.0,17.0,14.0,16.0,16.0,19.0,19.0,17.0,17.0,18.0,18.0,16.0,15.0,20.0,17.0,15.0,19.0,14.0,14.0,16.0,15.0,,20.0,17.0,21.0,16.0,16.0,18.0,14.0,18.0,17.0,
1536,5402,204,V,seton-hall,76,650,0.13333333333333333,13,L,,,,,24.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,22.0,,,24.0,,,,,,,,,,,,,,,,,25.0,,,,,,,
1537,5403,204,H,villanova,92,-1000,0.9090909090909091,13,W,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,
1538,5405,204,H,oakland,82,-1400,0.9333333333333333,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,5406,204,V,wisconsin,63,260,0.2777777777777778,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,5407,204,H,maryland,68,-330,0.7674418604651163,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,5412,204,V,temple,83,-135,0.574468085106383,13,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,5414,204,V,arizona-state,88,-400,0.8,13,W,24.0,,,25.0,22.0,,22.0,22.0,,22.0,,18.0,,,,23.0,23.0,,,,,,,,,,,24.0,,,23.0,,,,21.0,24.0,,,22.0,,24.0,22.0,,23.0,23.0,23.0,,,,21.0,,22.0,20.0,22.0,21.0,,,,,,,20.0,,,20.0,,
1543,5415,204,H,washington-state,78,300,0.25,13,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,5428,205,V,syracuse,78,260,0.2777777777777778,14,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,5429,205,H,louisville,73,-330,0.7674418604651163,14,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,5430,205,V,west-virginia,75,155,0.39215686274509803,14,W,,17.0,,17.0,18.0,25.0,18.0,18.0,13.0,13.0,18.0,24.0,21.0,17.0,15.0,17.0,20.0,16.0,,21.0,14.0,23.0,17.0,18.0,,16.0,16.0,,18.0,20.0,19.0,18.0,22.0,20.0,18.0,17.0,13.0,22.0,20.0,18.0,19.0,16.0,19.0,19.0,19.0,16.0,13.0,,16.0,18.0,25.0,15.0,22.0,19.0,25.0,24.0,,20.0,14.0,18.0,15.0,12.0,19.0,24.0,18.0,17.0,
1547,5431,205,H,oklahoma,73,-185,0.6491228070175439,14,L,14.0,16.0,18.0,16.0,14.0,18.0,17.0,17.0,12.0,14.0,13.0,12.0,16.0,16.0,12.0,14.0,17.0,17.0,23.0,17.0,15.0,21.0,18.0,16.0,,19.0,14.0,16.0,17.0,18.0,18.0,16.0,18.0,16.0,16.0,18.0,17.0,19.0,17.0,15.0,17.0,10.0,16.0,15.0,15.0,15.0,,22.0,12.0,16.0,18.0,14.0,16.0,14.0,18.0,17.0,,17.0,16.0,15.0,16.0,18.0,12.0,18.0,13.0,16.0,
1548,5442,206,V,xavier,98,180,0.35714285714285715,14,W,5.0,4.0,4.0,5.0,4.0,6.0,5.0,8.0,5.0,5.0,5.0,4.0,5.0,4.0,7.0,5.0,5.0,6.0,5.0,5.0,8.0,5.0,5.0,5.0,,9.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,
1549,5443,206,H,butler,93,-220,0.6875,14,L,,,,,,,25.0,,25.0,24.0,,,,,,24.0,,24.0,21.0,20.0,,,24.0,,,,25.0,24.0,24.0,,,23.0,24.0,,24.0,,,20.0,,,,,,25.0,,,21.0,21.0,,,,25.0,,25.0,,23.0,,,24.0,,,24.0,,,25.0,,
1550,5445,206,H,davidson,91,-650,0.8666666666666667,14,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,5447,206,H,cincinnati,77,-1400,0.9333333333333333,14,W,6.0,7.0,5.0,6.0,6.0,4.0,6.0,4.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,6.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,
1552,5452,206,V,buffalo,88,-265,0.726027397260274,14,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,5454,206,V,michigan,52,-125,0.5555555555555556,14,L,20.0,20.0,21.0,24.0,,20.0,19.0,23.0,18.0,21.0,23.0,20.0,18.0,,11.0,22.0,19.0,23.0,17.0,19.0,21.0,20.0,21.0,23.0,,18.0,21.0,20.0,20.0,19.0,22.0,19.0,23.0,22.0,25.0,21.0,22.0,18.0,19.0,,21.0,17.0,,22.0,21.0,20.0,24.0,18.0,25.0,20.0,22.0,23.0,18.0,22.0,20.0,13.0,,23.0,21.0,21.0,25.0,23.0,23.0,19.0,24.0,19.0,
1554,5455,206,H,northwestern,61,105,0.4878048780487805,14,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,5457,206,H,ball-state,59,-400,0.8,14,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
